Sample Rate:	500.000000
Time (s)	MWMOBILE1_ECG	MWMOBILE1_Z0	MWMOBILE1_dZ/dt	MWMOBILE1_EDA
17.092000	0.002175	7.035027	0.092890	37.381159
17.094000	0.002175	7.035273	0.065191	37.388397
17.096000	0.002177	7.035457	0.041005	37.395693
17.098000	0.002186	7.035504	0.024088	37.403428
17.100000	0.002194	7.035750	0.010762	37.411424
17.102000	0.002208	7.036206	-0.008495	37.418808
17.104000	0.002227	7.036561	-0.034030	37.425988
17.106000	0.002244	7.036955	-0.055606	37.433576
17.108000	0.002248	7.037335	-0.073854	37.441456
17.110000	0.002247	7.037537	-0.082038	37.449337
17.112000	0.002238	7.037870	-0.088543	37.456983
17.114000	0.002235	7.038130	-0.094181	37.464776
17.116000	0.002252	7.038514	-0.099010	37.473181
17.118000	0.002263	7.039288	-0.117341	37.481412
17.120000	0.002242	7.039624	-0.135529	37.488854
17.122000	0.002240	7.039863	-0.139134	37.497055
17.124000	0.002252	7.040112	-0.139406	37.505227
17.126000	0.002256	7.040308	-0.134847	37.513428
17.128000	0.002256	7.040630	-0.130102	37.521542
17.130000	0.002259	7.041024	-0.129335	37.529568
17.132000	0.002278	7.041700	-0.140258	37.537419
17.134000	0.002285	7.042384	-0.161867	37.546145
17.136000	0.002278	7.043028	-0.179167	37.554288
17.138000	0.002264	7.043766	-0.196971	37.562752
17.140000	0.002261	7.044648	-0.219215	37.571011
17.142000	0.002276	7.045285	-0.235229	37.579417
17.144000	0.002273	7.045704	-0.237882	37.587735
17.146000	0.002271	7.046366	-0.238970	37.596023
17.148000	0.002291	7.047223	-0.250297	37.604867
17.150000	0.002287	7.048102	-0.268832	37.613710
17.152000	0.002273	7.048761	-0.278073	37.621736
17.154000	0.002268	7.049488	-0.282720	37.630346
17.156000	0.002271	7.050291	-0.291718	37.639043
17.158000	0.002270	7.050840	-0.294270	37.647565
17.160000	0.002271	7.051307	-0.285837	37.656175
17.162000	0.002264	7.051850	-0.275885	37.665018
17.164000	0.002247	7.052378	-0.267203	37.674212
17.166000	0.002223	7.052880	-0.260369	37.683259
17.168000	0.002200	7.053456	-0.255763	37.691606
17.170000	0.002187	7.054132	-0.257374	37.700887
17.172000	0.002183	7.054620	-0.257671	37.709964
17.174000	0.002171	7.055199	-0.254674	37.718982
17.176000	0.002167	7.055962	-0.257229	37.727796
17.178000	0.002160	7.056628	-0.263315	37.737019
17.180000	0.002140	7.057018	-0.259783	37.745891
17.182000	0.002137	7.057423	-0.251019	37.754735
17.184000	0.002114	7.057951	-0.244589	37.763549
17.186000	0.002076	7.058628	-0.244627	37.773297
17.188000	0.002060	7.059434	-0.253853	37.782519
17.190000	0.002060	7.060274	-0.267682	37.791800
17.192000	0.002034	7.061055	-0.278745	37.800877
17.194000	0.002032	7.061460	-0.276345	37.810041
17.196000	0.002022	7.061793	-0.263011	37.819352
17.198000	0.002006	7.062426	-0.257375	37.828603
17.200000	0.002002	7.063240	-0.261990	37.837768
17.202000	0.002005	7.063938	-0.267968	37.847457
17.204000	0.001997	7.064762	-0.277083	37.857059
17.206000	0.001992	7.065674	-0.291308	37.866107
17.208000	0.001979	7.066473	-0.302962	37.875884
17.210000	0.001967	7.067385	-0.313496	37.885632
17.212000	0.001964	7.068358	-0.326778	37.895030
17.214000	0.001966	7.069251	-0.337459	37.904252
17.216000	0.001973	7.070155	-0.347099	37.914088
17.218000	0.001970	7.070842	-0.349477	37.922931
17.220000	0.001946	7.071295	-0.339307	37.932271
17.222000	0.001952	7.071649	-0.321325	37.942398
17.224000	0.001969	7.071761	-0.292278	37.951562
17.226000	0.001964	7.071768	-0.255708	37.960960
17.228000	0.001975	7.071537	-0.213505	37.970562
17.230000	0.001968	7.071313	-0.169132	37.979960
17.232000	0.001946	7.071117	-0.128544	37.989708
17.234000	0.001937	7.070944	-0.093998	38.000010
17.236000	0.001944	7.070965	-0.074342	38.009408
17.238000	0.001964	7.070991	-0.063133	38.018952
17.240000	0.001970	7.070868	-0.049433	38.028933
17.242000	0.001969	7.070846	-0.037858	38.038594
17.244000	0.001966	7.070839	-0.030608	38.048429
17.246000	0.001982	7.070745	-0.023784	38.058411
17.248000	0.001997	7.070618	-0.016366	38.068013
17.250000	0.001987	7.070437	-0.005597	38.077702
17.252000	0.001994	7.070322	0.005524	38.087246
17.254000	0.001975	7.070260	0.010971	38.096936
17.256000	0.001969	7.070108	0.014591	38.106917
17.258000	0.001965	7.069967	0.020762	38.116811
17.260000	0.001964	7.069960	0.022507	38.126559
17.262000	0.001974	7.069960	0.019505	38.136278
17.264000	0.001989	7.069815	0.020490	38.146084
17.266000	0.001990	7.069674	0.024228	38.155861
17.268000	0.001986	7.069703	0.025045	38.165755
17.270000	0.001991	7.069685	0.022649	38.175678
17.272000	0.001989	7.069472	0.023675	38.185280
17.274000	0.001995	7.069161	0.034508	38.195291
17.276000	0.002006	7.068716	0.051021	38.205010
17.278000	0.002017	7.068466	0.067218	38.214875
17.280000	0.002001	7.068217	0.075502	38.224593
17.282000	0.002012	7.067913	0.080975	38.233991
17.284000	0.002014	7.067623	0.087418	38.244031
17.286000	0.002018	7.067301	0.093989	38.253867
17.288000	0.002002	7.067081	0.096424	38.263556
17.290000	0.001991	7.066846	0.093143	38.273917
17.292000	0.002002	7.066303	0.098923	38.283490
17.294000	0.001991	7.065544	0.120389	38.293063
17.296000	0.001991	7.064907	0.147667	38.303336
17.298000	0.001994	7.064469	0.164190	38.313318
17.300000	0.001999	7.063956	0.170417	38.322774
17.302000	0.002004	7.063363	0.176948	38.332172
17.304000	0.001985	7.062740	0.187796	38.342095
17.306000	0.001997	7.062245	0.196157	38.351755
17.308000	0.002009	7.061710	0.200257	38.361153
17.310000	0.002003	7.061142	0.204477	38.370872
17.312000	0.001985	7.060458	0.212607	38.380882
17.314000	0.001974	7.059753	0.224474	38.390776
17.316000	0.001974	7.058924	0.241680	38.400495
17.318000	0.001998	7.058320	0.252422	38.410360
17.320000	0.001988	7.058114	0.247534	38.419874
17.322000	0.001978	7.057988	0.226995	38.429301
17.324000	0.001997	7.057970	0.198181	38.439020
17.326000	0.002008	7.057861	0.170813	38.448680
17.328000	0.002012	7.057868	0.149646	38.457874
17.330000	0.001999	7.057991	0.123451	38.467826
17.332000	0.001979	7.057973	0.097678	38.477603
17.334000	0.001978	7.057908	0.083422	38.487381
17.336000	0.001970	7.058136	0.067458	38.496632
17.338000	0.001954	7.058490	0.041246	38.505972
17.340000	0.001961	7.058729	0.014837	38.515661
17.342000	0.001967	7.058892	-0.002946	38.525672
17.344000	0.001961	7.059261	-0.019056	38.534661
17.346000	0.001959	7.059883	-0.045496	38.544117
17.348000	0.001951	7.060436	-0.077953	38.553719
17.350000	0.001947	7.060679	-0.096567	38.563292
17.352000	0.001946	7.060943	-0.102312	38.572603
17.354000	0.001942	7.061406	-0.112892	38.582234
17.356000	0.001952	7.062053	-0.127950	38.592157
17.358000	0.001960	7.062719	-0.147769	38.601496
17.360000	0.001958	7.063196	-0.163787	38.610631
17.362000	0.001951	7.063540	-0.170631	38.619358
17.364000	0.001954	7.063869	-0.168913	38.629018
17.366000	0.001961	7.064093	-0.162726	38.638328
17.368000	0.001955	7.064386	-0.155320	38.647580
17.370000	0.001946	7.064675	-0.150046	38.656511
17.372000	0.001936	7.065048	-0.149370	38.665763
17.374000	0.001934	7.065511	-0.154644	38.674694
17.376000	0.001931	7.066140	-0.166825	38.684033
17.378000	0.001931	7.066867	-0.184011	38.692701
17.380000	0.001937	7.067276	-0.194061	38.702041
17.382000	0.001946	7.067580	-0.191172	38.711964
17.384000	0.001944	7.067963	-0.186479	38.720924
17.386000	0.001929	7.068365	-0.186296	38.729563
17.388000	0.001931	7.068802	-0.183820	38.738435
17.390000	0.001943	7.069417	-0.185817	38.747920
17.392000	0.001940	7.069953	-0.192530	38.756472
17.394000	0.001928	7.070322	-0.195065	38.765315
17.396000	0.001935	7.070756	-0.195295	38.774479
17.398000	0.001937	7.070933	-0.190985	38.783468
17.400000	0.001931	7.070998	-0.173770	38.792137
17.402000	0.001937	7.071121	-0.155125	38.800921
17.404000	0.001937	7.071320	-0.140951	38.809531
17.406000	0.001917	7.071758	-0.137023	38.818579
17.408000	0.001900	7.072119	-0.141212	38.827218
17.410000	0.001914	7.072300	-0.140431	38.835769
17.412000	0.001918	7.072763	-0.141291	38.844787
17.414000	0.001904	7.073190	-0.147262	38.852959
17.416000	0.001909	7.073450	-0.148026	38.862036
17.418000	0.001911	7.073617	-0.144487	38.870675
17.420000	0.001925	7.073808	-0.135722	38.879110
17.422000	0.001941	7.074047	-0.129467	38.887223
17.424000	0.001932	7.074018	-0.118914	38.895658
17.426000	0.001923	7.074232	-0.107218	38.904705
17.428000	0.001918	7.074608	-0.108668	38.912907
17.430000	0.001919	7.074723	-0.108309	38.921312
17.432000	0.001927	7.074723	-0.099727	38.930564
17.434000	0.001914	7.074687	-0.086588	38.938794
17.436000	0.001903	7.074626	-0.069740	38.946703
17.438000	0.001909	7.074702	-0.054759	38.955021
17.440000	0.001918	7.074691	-0.049408	38.963514
17.442000	0.001935	7.074658	-0.042698	38.971686
17.444000	0.001943	7.074568	-0.031933	38.979888
17.446000	0.001957	7.074695	-0.026155	38.987388
17.448000	0.001955	7.074857	-0.030833	38.995473
17.450000	0.001965	7.074893	-0.034988	39.003907
17.452000	0.001975	7.074825	-0.032543	39.011904
17.454000	0.001968	7.074658	-0.024086	39.020076
17.456000	0.001976	7.074553	-0.011413	39.028336
17.458000	0.001986	7.074308	0.000476	39.036216
17.460000	0.001979	7.074163	0.012012	39.044475
17.462000	0.001997	7.074253	0.016227	39.052939
17.464000	0.002005	7.074373	0.010900	39.060352
17.466000	0.002014	7.074221	0.006672	39.067736
17.468000	0.002014	7.074091	0.011288	39.075879
17.470000	0.002025	7.073996	0.015889	39.083788
17.472000	0.002043	7.073921	0.019341	39.091522
17.474000	0.002030	7.073928	0.019678	39.098994
17.476000	0.002046	7.073928	0.014774	39.107137
17.478000	0.002060	7.073964	0.011491	39.115455
17.480000	0.002066	7.073931	0.010357	39.123481
17.482000	0.002084	7.074007	0.006531	39.131419
17.484000	0.002090	7.074289	-0.004542	39.138365
17.486000	0.002098	7.074470	-0.017562	39.146041
17.488000	0.002095	7.074496	-0.024248	39.153892
17.490000	0.002074	7.074402	-0.022106	39.161218
17.492000	0.002062	7.074123	-0.010324	39.168572
17.494000	0.002057	7.074181	-0.001851	39.175986
17.496000	0.002054	7.074416	-0.007491	39.183807
17.498000	0.002045	7.074702	-0.018979	39.191571
17.500000	0.002039	7.075089	-0.037098	39.199071
17.502000	0.002022	7.075205	-0.052042	39.206572
17.504000	0.002020	7.075414	-0.057094	39.213664
17.506000	0.002018	7.075592	-0.063264	39.221398
17.508000	0.002032	7.075671	-0.064070	39.229278
17.510000	0.002036	7.075646	-0.058210	39.236779
17.512000	0.002022	7.075870	-0.054799	39.243959
17.514000	0.002007	7.076055	-0.058628	39.251168
17.516000	0.001990	7.076069	-0.060197	39.257676
17.518000	0.001958	7.076000	-0.054336	39.265060
17.520000	0.001936	7.076026	-0.044549	39.272415
17.522000	0.001939	7.076264	-0.043035	39.279682
17.524000	0.001912	7.076438	-0.047824	39.286628
17.526000	0.001894	7.076604	-0.052142	39.294158
17.528000	0.001894	7.076803	-0.056972	39.301279
17.530000	0.001875	7.077107	-0.063913	39.308371
17.532000	0.001854	7.077436	-0.074877	39.315230
17.534000	0.001848	7.077697	-0.085664	39.322001
17.536000	0.001850	7.077642	-0.083777	39.328422
17.538000	0.001853	7.077689	-0.073696	39.335806
17.540000	0.001858	7.078015	-0.070994	39.342781
17.542000	0.001857	7.078359	-0.079090	39.349873
17.544000	0.001856	7.078539	-0.084162	39.356819
17.546000	0.001850	7.078890	-0.087475	39.363182
17.548000	0.001848	7.079223	-0.097717	39.370041
17.550000	0.001850	7.079346	-0.103492	39.377454
17.552000	0.001854	7.079476	-0.098165	39.384254
17.554000	0.001849	7.079672	-0.093406	39.390470
17.556000	0.001849	7.079993	-0.093749	39.396862
17.558000	0.001858	7.080221	-0.098723	39.403429
17.560000	0.001849	7.080265	-0.095646	39.410463
17.562000	0.001835	7.080189	-0.085397	39.416971
17.564000	0.001843	7.080272	-0.074919	39.423392
17.566000	0.001856	7.080442	-0.071903	39.430542
17.568000	0.001867	7.080663	-0.072707	39.436905
17.570000	0.001860	7.080890	-0.075909	39.443092
17.572000	0.001854	7.080970	-0.073620	39.449425
17.574000	0.001861	7.080988	-0.066672	39.455963
17.576000	0.001854	7.080843	-0.056512	39.462676
17.578000	0.001843	7.080616	-0.039294	39.469593
17.580000	0.001850	7.080597	-0.025744	39.475546
17.582000	0.001855	7.080728	-0.023580	39.481880
17.584000	0.001856	7.080681	-0.022269	39.488301
17.586000	0.001826	7.080572	-0.014834	39.494634
17.588000	0.001796	7.080496	-0.008995	39.500850
17.590000	0.001780	7.080453	-0.003857	39.507476
17.592000	0.001759	7.080413	-0.000903	39.513546
17.594000	0.001736	7.080402	0.000227	39.519208
17.596000	0.001721	7.080326	0.002963	39.525571
17.598000	0.001727	7.080283	0.005633	39.531729
17.600000	0.001772	7.080301	0.005793	39.537537
17.602000	0.001854	7.080203	0.004722	39.543549
17.604000	0.001962	7.079968	0.012673	39.549736
17.606000	0.002088	7.079896	0.020543	39.555457
17.608000	0.002223	7.079831	0.020987	39.561907
17.610000	0.002387	7.079596	0.026120	39.567831
17.612000	0.002590	7.079360	0.035874	39.574019
17.614000	0.002779	7.079180	0.041968	39.579681
17.616000	0.002971	7.078952	0.047800	39.585401
17.618000	0.003204	7.078623	0.059067	39.591267
17.620000	0.003427	7.078312	0.072098	39.596579
17.622000	0.003635	7.078058	0.080045	39.602533
17.624000	0.003867	7.077798	0.083629	39.608604
17.626000	0.003998	7.077440	0.088340	39.614178
17.628000	0.004001	7.077028	0.099809	39.620015
17.630000	0.003959	7.076731	0.108276	39.625765
17.632000	0.003863	7.076442	0.112378	39.631952
17.634000	0.003711	7.076163	0.113902	39.637293
17.636000	0.003507	7.075986	0.111317	39.642838
17.638000	0.003225	7.075747	0.107595	39.648617
17.640000	0.002945	7.075320	0.110496	39.654367
17.642000	0.002706	7.074977	0.116630	39.660262
17.644000	0.002469	7.074658	0.122317	39.666099
17.646000	0.002220	7.074271	0.125159	39.671674
17.648000	0.002037	7.073884	0.128147	39.677336
17.650000	0.001936	7.073656	0.129019	39.682472
17.652000	0.001833	7.073465	0.125944	39.687842
17.654000	0.001740	7.073049	0.125373	39.693942
17.656000	0.001708	7.072759	0.127324	39.699750
17.658000	0.001696	7.072571	0.125320	39.705062
17.660000	0.001692	7.072521	0.114674	39.710695
17.662000	0.001734	7.072311	0.104265	39.716153
17.664000	0.001780	7.071859	0.106436	39.721114
17.666000	0.001815	7.071522	0.113243	39.726251
17.668000	0.001842	7.071298	0.112660	39.731942
17.670000	0.001844	7.071041	0.111553	39.737662
17.672000	0.001852	7.070712	0.112551	39.742741
17.674000	0.001859	7.070123	0.121094	39.748140
17.676000	0.001878	7.069631	0.135794	39.753101
17.678000	0.001903	7.069356	0.142747	39.757800
17.680000	0.001915	7.069030	0.144793	39.763054
17.682000	0.001924	7.068520	0.150935	39.767957
17.684000	0.001908	7.067971	0.159862	39.772802
17.686000	0.001907	7.067623	0.163958	39.778026
17.688000	0.001913	7.067280	0.165628	39.783221
17.690000	0.001918	7.067055	0.161734	39.788387
17.692000	0.001926	7.066719	0.153441	39.793261
17.694000	0.001926	7.066263	0.152698	39.797318
17.696000	0.001930	7.065800	0.154565	39.801987
17.698000	0.001929	7.065276	0.160174	39.806920
17.700000	0.001931	7.064715	0.170142	39.811881
17.702000	0.001935	7.064223	0.177503	39.817018
17.704000	0.001942	7.063420	0.188979	39.821396
17.706000	0.001942	7.062502	0.212304	39.825365
17.708000	0.001941	7.061511	0.238955	39.829947
17.710000	0.001932	7.060317	0.271470	39.834646
17.712000	0.001929	7.059098	0.306155	39.839403
17.714000	0.001933	7.057814	0.338567	39.843548
17.716000	0.001937	7.056595	0.370638	39.848159
17.718000	0.001947	7.055470	0.393396	39.852770
17.720000	0.001952	7.054298	0.409815	39.857148
17.722000	0.001960	7.052899	0.428188	39.861876
17.724000	0.001963	7.051369	0.455521	39.866283
17.726000	0.001974	7.049972	0.480928	39.870398
17.728000	0.001980	7.048555	0.500415	39.874484
17.730000	0.001982	7.046945	0.518996	39.878716
17.732000	0.001971	7.045299	0.544504	39.883357
17.734000	0.001973	7.043856	0.564233	39.887560
17.736000	0.001973	7.042326	0.574948	39.891354
17.738000	0.001979	7.040438	0.594629	39.896023
17.740000	0.001986	7.038691	0.620033	39.899672
17.742000	0.001996	7.037125	0.636520	39.903816
17.744000	0.002011	7.035508	0.644809	39.907989
17.746000	0.002006	7.033801	0.654499	39.911346
17.748000	0.001994	7.032180	0.664764	39.915257
17.750000	0.001991	7.030958	0.660651	39.919751
17.752000	0.002006	7.029721	0.643809	39.923253
17.754000	0.001997	7.028245	0.633246	39.926785
17.756000	0.001997	7.026654	0.633308	39.930900
17.758000	0.002003	7.025098	0.637022	39.934869
17.760000	0.002013	7.023409	0.642029	39.938780
17.762000	0.002024	7.021915	0.647719	39.943012
17.764000	0.002022	7.020747	0.643055	39.946719
17.766000	0.002020	7.019510	0.626916	39.950017
17.768000	0.002034	7.018060	0.617888	39.953840
17.770000	0.002042	7.016664	0.615198	39.957313
17.772000	0.002043	7.015401	0.608349	39.961253
17.774000	0.002044	7.014092	0.601499	39.965164
17.776000	0.002048	7.012880	0.593161	39.968725
17.778000	0.002050	7.011860	0.576473	39.971935
17.780000	0.002063	7.010721	0.561103	39.975204
17.782000	0.002076	7.009411	0.555167	39.978619
17.784000	0.002086	7.008261	0.549313	39.982325
17.786000	0.002104	7.007212	0.538970	39.985769
17.788000	0.002103	7.006062	0.529168	39.988571
17.790000	0.002087	7.005031	0.520447	39.992015
17.792000	0.002088	7.004445	0.498691	39.995459
17.794000	0.002102	7.003820	0.466326	39.999194
17.796000	0.002102	7.003176	0.435566	40.002230
17.798000	0.002118	7.002366	0.413520	40.005674
17.800000	0.002124	7.001335	0.407196	40.009322
17.802000	0.002112	7.000557	0.403650	40.012415
17.804000	0.002121	7.000130	0.387913	40.015188
17.806000	0.002137	6.999801	0.358980	40.018194
17.808000	0.002151	6.999306	0.328592	40.021551
17.810000	0.002155	6.998756	0.308158	40.024177
17.812000	0.002157	6.998398	0.290912	40.026862
17.814000	0.002157	6.998242	0.268068	40.030073
17.816000	0.002173	6.998123	0.238505	40.033429
17.818000	0.002180	6.998058	0.209521	40.035706
17.820000	0.002199	6.997946	0.183984	40.038507
17.822000	0.002210	6.997877	0.160125	40.041951
17.824000	0.002222	6.997931	0.137093	40.044724
17.826000	0.002234	6.997975	0.113571	40.047176
17.828000	0.002246	6.997964	0.094484	40.049919
17.830000	0.002232	6.998152	0.075239	40.053100
17.832000	0.002236	6.998362	0.053006	40.055844
17.834000	0.002244	6.998304	0.036968	40.058645
17.836000	0.002244	6.998564	0.025184	40.060922
17.838000	0.002245	6.998995	0.002150	40.063198
17.840000	0.002240	6.999240	-0.020326	40.066380
17.842000	0.002251	6.999410	-0.033058	40.069152
17.844000	0.002271	6.999580	-0.041613	40.071370
17.846000	0.002275	6.999646	-0.045264	40.073530
17.848000	0.002288	6.999826	-0.045261	40.075865
17.850000	0.002301	6.999989	-0.047578	40.078025
17.852000	0.002303	7.000141	-0.049758	40.080797
17.854000	0.002297	7.000420	-0.056138	40.083045
17.856000	0.002288	7.000749	-0.066035	40.085379
17.858000	0.002289	7.001186	-0.079407	40.087714
